[certificateholder_id],[certificateholder_name],[crop],[license_number],[start_date_license],[end_date_license],[license_standard],[license_status],[scope],[region],[country]
RA_00092192203,BRASCAFE ARMAZÉNS GERAIS,Coffee,RALI24-027177,6/30/2024,6/29/2025,Supply Chain,Granted,Single Site,Latin America,Brazil
RA_00063662112,"J. Hill y Cia, S.A. de C.V.",Coffee,RALI23-024290,4/9/2024,4/8/2025,Supply Chain,Granted,Single Site,Latin America,El Salvador
RA_00057002111,FORTALEZA AGRO MERCANTIL LTDA,Coffee,RALI24-026162,6/14/2024,6/13/2025,Supply Chain,Granted,Multi Site,Latin America,Brazil
RA_00097322205,SJ Agro comercio Ltda,Coffee,RALI22-013377,6/23/2023,6/26/2024,Supply Chain,Cancelled,Single Site,Latin America,Brazil
RA_00067672112,Yedesta buna  Trading PLC,Coffee,RALI23-023851,1/20/2024,4/19/2025,Supply Chain,Granted,Multi Site,Africa,Ethiopia
RA_00160432405,KARAGWE ESTATE LTD,Coffee,RALI24-029307,6/24/2024,6/23/2025,Farming,Granted,Group Of Small Farms,Africa,United Republic of Tanzania
RA_00000002103,Fazendas Caxambu e Aracaçu,Coffee,RALI24-025812,6/17/2024,6/16/2025,Farming,Granted,Multi Farm,Latin America,Brazil
RA_00053942110,Lindvalls Kaffe AB,Coffee,RALI23-023142,3/15/2024,3/14/2025,Supply Chain,Granted,Single Site,Europe,Sweden
RA_00121592211,IKEA JAPAN K.K.,Coffee,RALI24-027127,9/8/2024,9/7/2025,Supply Chain,Granted,Single Site,Asia and Pacific,Japan
RA_00137882305,CAGEYO BUSINESS COMPANY LTD,Coffee,RALI23-021074,11/4/2024,11/3/2025,Farming,Granted,Group Of Small Farms,Africa,Rwanda
RA_00107492207,AGROSURA SAS ZOMAC,Coffee,RALI24-028269,10/11/2024,10/10/2025,Farming & Supply Chain,Granted,Multi Farm,Latin America,Colombia
RA_00014132105,Cooperativa Agraria Unión de Cafetaleros Ecológicos.,Coffee,RALI23-022676,4/16/2024,4/15/2025,Farming,Granted,Group Of Small Farms,Latin America,Peru
RA_00040582109,Co.Honducafe- Comayagua,Coffee,RALI24-031881,11/16/2024,11/15/2025,Farming,Granted,Group Of Small Farms,Latin America,Honduras
RA_00129642302,Pere Cornellà SAU,Coffee,RALI23-024439,5/16/2024,5/15/2025,Supply Chain,Granted,Single Site,Europe,Spain
RA_00147172310,Nestle Taiwan,Coffee,RALI23-023711,7/9/2024,10/8/2025,Supply Chain,Granted,Single Site,Asia and Pacific,Taiwan (Province of China)
RA_00036682109,PT UCC Coffee Indonesia,Coffee,RALI24-026533,6/16/2024,6/15/2025,Supply Chain,Granted,Single Site,Asia and Pacific,Indonesia
RA_00030352108,"Kaffa, Lda.",Coffee,RALI23-023969,4/29/2024,4/28/2025,Supply Chain,Granted,Multi Site,Europe,Portugal
RA_00100602205,Strauss Cafe Poland Sp. z o. o.,Coffee,RALI24-027668,8/23/2024,8/22/2025,Supply Chain,Granted,Single Site,Europe,Poland
RA_00104392206,"GOLD PAK CO.,LTD. AZUMINO FACTORY",Coffee,RALI23-024390,5/15/2024,5/14/2025,Supply Chain,Granted,Single Site,Asia and Pacific,Japan
RA_00060392111,"Puer Aini Garden Coffee Co., Ltd.",Coffee,RALI24-031479,11/1/2024,10/31/2025,Farming,Granted,Single Farm,Asia and Pacific,China
RA_00140732306,Mauricio José de Brito e Outros Fazenda Guaripú,Coffee,RALI24-025359,7/1/2024,6/30/2025,Farming,Granted,Single Farm,Latin America,Brazil
RA_00048102110,FAZENDA RESPLENDOR AGROPECUARIA  LTDA - GUSTAVO VIEIRA DE CARVALHO,Coffee,RALI23-024121,4/9/2024,4/8/2025,Farming,Granted,Multi Farm,Latin America,Brazil
RA_00011392105,Louis Dreyfus Company Uganda Ltd,Coffee,RALI21-001139,10/1/2021,10/1/2022,Farming,Not Granted,Group Of Small Farms,Africa,Uganda
RA_00059552111,Koninklijke Douwe Egberts B.V. - APAC,Coffee,RALI23-017896,3/31/2024,3/30/2025,Supply Chain,Granted,Multi Site,Asia and Pacific,New Zealand
RA_00061462111,ALAMEDA DO CAFÉ ARMAZÉNS GERAIS,Coffee,RALI24-027258,4/2/2024,4/1/2025,Supply Chain,Granted,Single Site,Latin America,Brazil
RA_00017852106,"Puer Jinshu Coffee Industry Co., Ltd",Coffee,RALI24-034298,11/15/2024,11/14/2025,Farming,Granted,Group Of Mixed Farms,Asia and Pacific,China
RA_00039272109,Coop Genossenschaft,Coffee,RALI24-027152,9/9/2024,9/8/2025,Supply Chain,Granted,Single Site,Europe,Switzerland
RA_00101222205,ASOCIACIÓN ECOLÓGICA PRODUCTORES DE PAZ PLANADAS TOLIMA - ASEPROPAZ,Coffee,RALI23-024991,9/2/2024,9/1/2025,Farming & Supply Chain,Granted,Group Of Small Farms,Latin America,Colombia
RA_00074282201,Café Três Corações S.A.,Coffee,RALI24-031438,8/28/2024,8/27/2025,Supply Chain,Granted,Multi Site,Latin America,Brazil
RA_00041462109,Euroforte Exportadora Ltda,Coffee,RALI24-027505,5/8/2024,5/7/2025,Supply Chain,Granted,Single Site,Latin America,Brazil
RA_00094702204,Neuteboom Coffeeroasters BV,Coffee,RALI24-029413,11/15/2024,11/14/2025,Supply Chain,Granted,Single Site,Europe,Netherlands (the)
RA_00028672108,Vidya Coffee ( A Unit of Vidya Herbs Pvt Ltd.),Coffee,RALI23-025025,3/15/2024,3/14/2025,Supply Chain,Granted,Multi Site,Asia and Pacific,India
RA_00104272206,ELO DA CANASTRA ARMAZÉNS GERAIS LTDA,Coffee,RALI24-025582,6/9/2024,6/8/2025,Supply Chain,Granted,Single Site,Latin America,Brazil
RA_00114182209,Grupo Cafés de Naranjal,Coffee,RALI24-029006,10/16/2024,10/15/2025,Farming,Granted,Group Of Small Farms,Latin America,Mexico
RA_00160312405,Strauss Romania SRL,Coffee,RALI24-029263,11/27/2024,11/26/2025,Supply Chain,Granted,Single Site,Europe,Romania
RA_00027542108,Mother Parkers Tea and Coffee,Coffee,RALI24-025499,7/8/2024,7/7/2025,Supply Chain,Granted,Multi Site,North America,Canada
RA_00149872311,Groothandel Feyen,Coffee,RALI23-024694,12/15/2023,3/14/2025,Supply Chain,Granted,Multi Site,Europe,Netherlands (the)
RA_00164892407,Caturra Coffee Corporation,Coffee,RALI24-031329,8/20/2024,11/19/2025,Supply Chain,Granted,Single Site,North America,United States of America (the)
RA_00171922411,"Ningbo PuKeDou Food co., Ltd",Coffee,RALI24-034608,11/18/2024,2/17/2026,Supply Chain,Granted,Single Site,Asia and Pacific,China
RA_00011332105,Olam Vietnam Limited,Coffee,RALI24-029574,11/1/2024,10/31/2025,Farming & Supply Chain,Granted,Group Of Small Farms,Asia and Pacific,Viet Nam
RA_00035112108,Sabana Trading Comércio de Café Ltda,Coffee,RALI24-033485,8/17/2024,8/16/2025,Supply Chain,Granted,Single Site,Latin America,Brazil
RA_00112782208,INDUS COFFEE PRIVATE LIMITED,Coffee,RALI23-021645,12/19/2023,3/18/2025,Supply Chain,Granted,Single Site,Asia and Pacific,India
RA_00056022111,Bicafe Honduras S.A. de C.V.,Coffee,RALI23-023078,1/29/2024,4/28/2025,Supply Chain,Granted,Single Site,Latin America,Honduras
RA_00020132107,ED&F MAN VOLCAFE PERU S.A - VOLCAFE PERU CENTRO,Coffee,RALI23-020235,5/13/2024,5/12/2025,Farming,Granted,Group Of Mixed Farms,Latin America,Peru
RA_00072412201,Paulo Veloso Dos Santos,Coffee,RALI23-022715,5/17/2024,5/16/2025,Farming,Granted,Multi Farm,Latin America,Brazil
RA_00029162108,Sajonia Estate Coffee S.A,Coffee,RALI23-022226,1/14/2024,5/13/2025,Supply Chain,Granted,Single Site,Latin America,Nicaragua
RA_00039522109,Agroindustrias Unidas de Mexico SA de CV,Coffee,RALI23-023172,3/17/2024,3/16/2025,Supply Chain,Granted,Multi Site,Latin America,Mexico
RA_00019652107,INTORE-HORARAMAMA,Coffee,RALI24-026293,6/24/2024,6/23/2025,Farming,Granted,Group Of Small Farms,Africa,Burundi
RA_00082552202,Societe Ets. Michel Najjar sal,Coffee,RALI24-026472,8/12/2024,8/11/2025,Supply Chain,Granted,Single Site,Asia and Pacific,Lebanon
RA_00105342206,Coffeworld2,Coffee,RALI23-017634,9/15/2023,9/14/2024,Farming,Not Granted,Group Of Small Farms,Latin America,Colombia
RA_00057342111,KAWACOM UGANDA LIMITED-GREATER KIGEZI HIGHLAND ROBUSTA SCHEME,Coffee,RALI23-024248,4/1/2024,3/31/2025,Farming & Supply Chain,Granted,Group Of Small Farms,Africa,Uganda
RA_00093232203,H.A. Bennett & Sons Pty Limited,Coffee,RALI24-028965,9/28/2024,9/27/2025,Supply Chain,Granted,Single Site,Asia and Pacific,Australia
RA_00015762106,Atlantic Commodities Vietnam Ltd.,Coffee,RALI24-028239,10/1/2024,9/30/2025,Farming & Supply Chain,Granted,Group Of Small Farms,Asia and Pacific,Viet Nam
RA_00102902206,"Volcafe Limited, Japan",Coffee,RALI23-021000,6/22/2024,6/21/2025,Supply Chain,Granted,Single Site,Asia and Pacific,Japan
RA_00035522109,Schwarz Produktion Stiftung & Co. KG,Coffee,RALI23-024526,5/17/2024,5/16/2025,Supply Chain,Granted,Multi Site,Europe,Germany
RA_00056532111,PROYECTOS DEL PACIFICO S.A.,Coffee,RALI24-029558,11/16/2024,11/15/2025,Farming,Granted,Single Farm,Latin America,Guatemala
RA_00121982211,INLOHER Grupo 2,Coffee,RALI24-031650,12/16/2024,12/15/2025,Farming,Granted,Group Of Small Farms,Latin America,Honduras
RA_00084372202,EXPRESSATE S.L,Coffee,RALI24-027044,8/11/2024,8/10/2025,Supply Chain,Granted,Single Site,Europe,Spain
RA_00084592202,"Yunnan Liangmu Coffee Co.,Ltd",Coffee,RALI24-029388,9/7/2024,9/6/2025,Supply Chain,Granted,Single Site,Asia and Pacific,China
RA_00114002208,Touton Specialties GmbH,Coffee,RALI24-032440,2/14/2025,2/13/2026,Supply Chain,Granted,Single Site,Europe,Germany
RA_00037712109,MALINDINDO AMCOS,Coffee,RALI24-032103,12/1/2024,8/31/2025,Farming,Granted,Group Of Small Farms,Africa,United Republic of Tanzania
RA_00094502204,Excelco Trading L.P.,Coffee,RALI23-024911,6/7/2024,6/6/2025,Supply Chain,Granted,Single Site,North America,United States of America (the)
RA_00029092108,INTIMEX BAO LOC JOINT STOCK COMPANY,Coffee,RALI24-029250,11/1/2024,10/31/2025,Farming & Supply Chain,Granted,Group Of Small Farms,Asia and Pacific,Viet Nam
RA_00056462111,"Agropecuaria San Eduardo, S.A. - Finca Ceylan y Anexos",Coffee,RALI24-027728,10/20/2024,10/19/2025,Farming,Granted,Single Farm,Latin America,Guatemala
RA_00015742106,ASOCIACIÓN DE PRODUCTORES AGROPECUARIOS GOLD COFFEE PERÚ,Coffee,RALI24-026438,4/2/2024,4/1/2025,Farming,Granted,Group Of Small Farms,Latin America,Peru
RA_00046892109,Cook & Boon Nederland bv,Coffee,RALI24-028809,6/17/2024,6/16/2025,Supply Chain,Granted,Single Site,Europe,Netherlands (the)
RA_00048582110,"Hamaya Co., Ltd.",Coffee,RALI24-027087,9/6/2024,9/5/2025,Supply Chain,Granted,Multi Site,Asia and Pacific,Japan
RA_00159652404,Cup Verde Coffee GmbH,Coffee,RALI24-028915,5/27/2024,8/26/2025,Supply Chain,Granted,Single Site,Europe,Germany
RA_00054922110,Sonae MC,Coffee,RALI24-030589,12/24/2024,12/23/2025,Supply Chain,Granted,Single Site,Europe,Portugal
RA_00035472109,Sweetlife B.V.,Coffee,RALI24-028844,10/18/2024,10/17/2025,Supply Chain,Granted,Single Site,Europe,Netherlands (the)
RA_00029842108,UCC COFFEE FRANCE,Coffee,RALI24-030597,12/23/2024,12/22/2025,Supply Chain,Granted,Single Site,Europe,France
RA_00146752310,Cafes Cordier Sprl,Coffee,RALI23-023535,5/28/2024,5/27/2025,Supply Chain,Granted,Single Site,Europe,Belgium
RA_00043112109,D'ORSOGNA DOLCIARIA S.R.L.,Coffee,RALI24-025578,6/21/2024,6/20/2025,Supply Chain,Granted,Single Site,Europe,Italy
RA_00023472107,NAF Trading A/S,Coffee,RALI24-031126,1/9/2025,1/8/2026,Supply Chain,Granted,Single Site,Europe,Denmark
RA_00059132111,FAZENDA SÃO THOMÉ - Aroldo Teodoro Campos,Coffee,RALI24-026691,4/12/2024,4/11/2025,Farming,Granted,Single Farm,Latin America,Brazil
RA_00050352110,PT. Opal Coffee Indonesia,Coffee,RALI23-021459,6/19/2024,6/18/2025,Supply Chain,Granted,Single Site,Asia and Pacific,Indonesia
RA_00105232206,POLE ARMAZENS GERAIS EIRELI,Coffee,RALI23-022217,7/5/2024,7/4/2025,Supply Chain,Granted,Single Site,Latin America,Brazil
RA_00093932204,KILLIMANJARO COMMODITIES (INDIA) PRIVATE LIMITED,Coffee,RALI24-026565,8/18/2024,8/17/2025,Supply Chain,Granted,Single Site,Asia and Pacific,India
RA_00033102108,Caffé Mauro S.p.A.,Coffee,RALI24-026378,7/29/2024,7/28/2025,Supply Chain,Granted,Single Site,Europe,Italy
RA_00029172108,Royal Cup Coffee and Tea,Coffee,RALI24-025637,6/2/2024,6/1/2025,Supply Chain,Granted,Single Site,North America,United States of America (the)
RA_00029132108,Industrias Aliadas SAS,Coffee,RALI23-024244,5/3/2024,5/2/2025,Supply Chain,Granted,Single Site,Latin America,Colombia
RA_00025642108,EXPORTADORA DE CAFÉ GUAXUPÉ LTDA,Coffee,RALI23-022915,3/4/2024,6/4/2025,Supply Chain,Granted,Multi Site,Latin America,Brazil
RA_00033332108,Sucafina S.A,Coffee,RALI24-028105,10/6/2024,10/5/2025,Supply Chain,Granted,Single Site,Europe,Switzerland
RA_00074062201,UCC Coffee UK Ltd,Coffee,RALI24-031423,10/19/2024,10/18/2025,Supply Chain,Granted,Single Site,Europe,United Kingdom of Great Britain and Northern Ireland (the)
RA_00019752107,Beneficio  Santa Cruz  Naranjo,Coffee,RALI24-025509,7/1/2024,6/30/2025,Supply Chain,Granted,Single Site,Latin America,Guatemala
RA_00030662108,FACTA INTERNATIONAL BV,Coffee,RALI24-030185,12/2/2024,12/1/2025,Supply Chain,Granted,Single Site,Europe,Netherlands (the)
RA_00129282302,Beneficio El Trébol/ Peter Schoenfeld S.A.,Coffee,RALI23-025039,3/4/2025,6/5/2025,Supply Chain,Granted,Single Site,Latin America,Guatemala
RA_00124142212,Vitasoy Australia Products,Coffee,RALI24-029137,11/8/2024,11/7/2025,Supply Chain,Granted,Single Site,Asia and Pacific,Australia
RA_00143342308,Tata Consumer Products Limited,Coffee,RALI24-033639,10/12/2024,10/11/2025,Supply Chain,Granted,Single Site,Asia and Pacific,India
RA_00060072111,Primavera Agronegócios Ltda,Coffee,RALI24-025536,5/1/2024,4/30/2025,Farming,Granted,Multi Farm,Latin America,Brazil
RA_00118872210,"Bulletproof 360, Inc.",Coffee,RALI24-030652,11/8/2024,11/7/2025,Supply Chain,Granted,Single Site,North America,United States of America (the)
RA_00082682202,COCARI - COOPERATIVA AGROPECUARI A INDUSTRIAL,Coffee,RALI24-028187,7/7/2024,7/6/2025,Supply Chain,Granted,Single Site,Latin America,Brazil
RA_00023042107,Expocafé S.A. - Cooperativa de Cafetaleros del Norte del Valle,Coffee,RALI24-028684,10/1/2024,9/30/2025,Farming,Granted,Group Of Small Farms,Latin America,Colombia
RA_00145782309,DFI Retail Group: 7-Eleven (Hong Kong & Macau),Coffee,RALI24-028741,11/8/2024,11/7/2025,Supply Chain,Granted,Single Site,Asia and Pacific,China
RA_00054322110,GRUPO RAINFOREST ALLIANCE MOGIANA - GRAM,Coffee,RALI23-022118,4/16/2024,4/15/2025,Farming,Granted,Group Of Small Farms,Latin America,Brazil
RA_00144842309,THABICO,Coffee,RALI23-025293,9/28/2024,9/27/2025,Supply Chain,Granted,Single Site,Asia and Pacific,Viet Nam
RA_00156962403,Monte Cristo Agronegocios Ltda,Coffee,RALI24-027561,8/8/2024,8/7/2025,Supply Chain,Granted,Single Site,Latin America,Brazil
RA_00154402402,Endebess coffee estate,Coffee,RALI24-026612,3/1/2024,5/28/2025,Farming,Granted,Single Farm,Africa,Kenya
RA_00099252205,LFTC Pte Ltd.,Coffee,RALI24-031653,8/17/2024,8/16/2025,Supply Chain,Granted,Single Site,Asia and Pacific,Singapore
RA_00073572201,UCC Coffee Trading PTE. LTD. / UCC Holdings PTE. LTD.,Coffee,RALI24-025300,7/1/2024,6/30/2025,Supply Chain,Granted,Single Site,Asia and Pacific,Singapore
RA_00073612201,Bones Coffee Company,Coffee,RALI23-023289,3/15/2024,3/14/2025,Supply Chain,Granted,Single Site,North America,United States of America (the)
RA_00150552312,LOXER SARL,Coffee,RALI24-031413,1/26/2025,1/25/2026,Supply Chain,Granted,Single Site,Europe,Monaco
RA_00079522202,Juustoportti Food Oy,Coffee,RALI24-026790,4/30/2024,4/29/2025,Supply Chain,Granted,Single Site,Europe,Finland
RA_00034292108,Fazer Confectionary Ltd,Coffee,RALI24-028413,10/15/2024,10/14/2025,Supply Chain,Granted,Single Site,Europe,Finland
RA_00022352107,AGROFAVA CEREAIS EXPORTAÇÃO E IMPORTAÇÃO LTDA,Coffee,RALI23-023421,5/17/2024,5/16/2025,Farming,Granted,Multi Farm,Latin America,Brazil
RA_00145922309,Van Tienen Drankautomaten B.V.,Coffee,RALI24-031858,1/3/2025,1/2/2026,Supply Chain,Granted,Multi Site,Europe,Netherlands (the)
RA_00059422111,Counisa SMJ,Coffee,RALI24-035251,1/2/2025,4/19/2025,Farming,Granted,Group Of Small Farms,Latin America,Guatemala
RA_00083662202,WM Cahn (Pty) Ltd,Coffee,RALI24-029149,11/7/2024,11/6/2025,Supply Chain,Granted,Single Site,Africa,South Africa
RA_00110912208,Coca-Cola Europacific Partners (Aust) Pty Ltd trading as Grinders Coffee,Coffee,RALI23-023947,3/21/2024,6/20/2025,Supply Chain,Granted,Single Site,Asia and Pacific,Australia
RA_00079822202,"AEONRETAIL Co.,Ltd",Coffee,RALI23-023127,4/5/2024,4/4/2025,Supply Chain,Granted,Single Site,Asia and Pacific,Japan
RA_00073062201,CENTRAL DE CAFETALEROS DEL NOR ORIENTE,Coffee,RALI23-025195,6/2/2024,6/1/2025,Farming,Granted,Group Of Small Farms,Latin America,Peru
RA_00027222108,Young-in Traders Pte Ltd,Coffee,RALI21-002722,9/19/2024,12/18/2025,Supply Chain,Granted,Single Site,Asia and Pacific,Singapore
RA_00064012112,Fazenda Agrofel,Coffee,RALI23-024916,6/7/2024,6/6/2025,Farming,Not Granted,Single Farm,Latin America,Brazil
RA_00091712203,COOPERATIVA MULTIACTIVA DISTRIBUIDORA DE CAFÉ Y OTROS PRODUCTOS AGRICOLAS DEL SUROCCIDENTE DEL HUILA,Coffee,RALI22-008965,1/1/1900,1/1/1900,Farming,Not Granted,Group Of Small Farms,Latin America,Colombia
RA_00159642404,SOPEX AMERICAS INC.,Coffee,RALI24-028907,5/8/2024,8/7/2025,Supply Chain,Granted,Single Site,North America,United States of America (the)
RA_00074742201,Unicafé Cia de Comércio Exterior,Coffee,RALI24-026128,7/8/2024,7/7/2025,Supply Chain,Granted,Multi Site,Latin America,Brazil
RA_00044372109,"UCC COFFEE (SHANGHAI)  CO.,LTD",Coffee,RALI24-026830,5/8/2024,5/7/2025,Supply Chain,Granted,Single Site,Asia and Pacific,China
RA_00073582201,Cerebos Gregg's Limited,Coffee,RALI24-025786,6/24/2024,6/23/2025,Supply Chain,Granted,Single Site,Asia and Pacific,New Zealand
RA_00125222212,INVERSIONES CAMPO VERDE SAC,Coffee,RALI22-015457,7/12/2024,7/11/2025,Supply Chain,Granted,Single Site,Latin America,Peru
RA_00115882209,SÍTIO PEDRA BRANCA,Coffee,RALI24-027772,9/19/2024,9/18/2025,Farming,Granted,Single Farm,Latin America,Brazil
RA_00096122204,MASTERCOL TRADING SAS,Coffee,RALI24-030270,12/14/2024,12/13/2025,Supply Chain,Granted,Multi Site,Latin America,Colombia
RA_00106012206,Tea & Coffee Warehouse Ltd,Coffee,RALI24-033839,4/22/2024,4/21/2025,Supply Chain,Granted,Single Site,Europe,Ireland
RA_00015622106,CONG TY TNHH XNK HOA TRANG GIA LAI,Coffee,RALI24-028976,11/1/2024,10/31/2025,Farming & Supply Chain,Granted,Group Of Small Farms,Asia and Pacific,Viet Nam
RA_00160552405,PT OLAM INDONESIA BAJAWA,Coffee,RALI24-029365,10/8/2024,10/7/2025,Farming,Granted,Group Of Small Farms,Asia and Pacific,Indonesia
RA_00024352107,"OLAM Nicaragua, SA",Coffee,RALI24-026406,8/5/2024,8/4/2025,Supply Chain,Granted,Single Site,Latin America,Nicaragua
RA_00088402203,H J Langdon & Co Pty Ltd,Coffee,RALI23-025122,6/18/2024,6/17/2025,Supply Chain,Granted,Multi Site,Asia and Pacific,Australia
RA_00039192109,ICH CORP S.A.,Coffee,RALI24-026726,6/13/2024,6/12/2025,Supply Chain,Granted,Single Site,Latin America,Peru
RA_00126822301,Refresco France,Coffee,RALI24-028614,10/18/2024,10/17/2025,Supply Chain,Granted,Multi Site,Europe,France
RA_00054262110,Louis Dreyfus Company Colombia - Santander,Coffee,RALI24-030230,11/3/2024,11/2/2025,Farming,Granted,Group Of Small Farms,Latin America,Colombia
RA_00089092203,Javans Coffee Limited,Coffee,RALI22-008703,3/14/2024,6/13/2025,Supply Chain,Granted,Single Site,Africa,Kenya
RA_00039872109,Royal Taste Company B.V.,Coffee,RALI24-027497,9/20/2024,9/19/2025,Supply Chain,Granted,Single Site,Europe,Netherlands (the)
RA_00031182108,MONDIAL TRADING IMPORTAÇÃO E EXPORTAÇÃO LTDA,Coffee,RALI23-017013,4/28/2024,4/27/2025,Supply Chain,Granted,Single Site,Latin America,Brazil
RA_00156032403,AUMA CAFE LTDA - TORREFAÇÃO,Coffee,RALI24-027218,8/7/2024,11/6/2025,Supply Chain,Granted,Single Site,Latin America,Brazil
RA_00072882201,ASOCIACION DE PRODUCTORES AGROPECUARIOS VALLEY COFFEE NORTH PERU,Coffee,RALI22-007288,4/1/2024,3/31/2025,Farming,Granted,Group Of Small Farms,Latin America,Peru
RA_00098602205,UCC Ueshima Coffee Philippines Inc.,Coffee,RALI24-025717,7/5/2024,7/4/2025,Supply Chain,Granted,Single Site,Asia and Pacific,Philippines (the)
RA_00167132409,ECOFARM,Coffee,RALI24-032400,6/24/2024,9/23/2025,Supply Chain,Granted,Single Site,Asia and Pacific,India
RA_00037762109,NGARA FARMERS COOPERATIVE SOCIETY LTD,Coffee,RALI24-031583,11/1/2024,7/31/2025,Farming,Granted,Group Of Small Farms,Africa,United Republic of Tanzania
RA_00063382112,"Ethio Agri CEFT PLC, Ayehu Coffee Development",Coffee,RALI24-029392,1/9/2025,4/9/2025,Farming,Granted,Single Farm,Africa,Ethiopia
RA_00133922303,CGB(CONVINIENT GENERAL BUSINESS LTD),Coffee,RALI23-018080,1/11/2024,4/10/2025,Supply Chain,Granted,Single Site,Africa,Rwanda
RA_00017962106,ofi Nueva Guinea - Robusta,Coffee,RALI22-010415,11/12/2024,11/11/2025,Farming,Granted,Group Of Small Farms,Latin America,Nicaragua
RA_00021432107,Louis Dreyfus Company Vietnam – BMT,Coffee,RALI24-030715,11/10/2024,11/9/2025,Farming & Supply Chain,Granted,Group Of Small Farms,Asia and Pacific,Viet Nam
RA_00164422407,City Coffee Ltd - Mbinga,Coffee,RALI24-031174,10/22/2024,10/21/2025,Farming,Granted,Group Of Small Farms,Africa,United Republic of Tanzania
RA_00110702207,Barstool Sports,Coffee,RALI24-031458,1/9/2025,1/8/2026,Supply Chain,Granted,Single Site,North America,United States of America (the)
RA_00078742202,Fazenda Alfenas e Engenho,Coffee,RALI23-024396,5/17/2024,5/16/2025,Farming,Granted,Multi Farm,Latin America,Brazil
RA_00166212408,Cooperativa de Caficultores de Salgar,Coffee,RALI24-031932,9/2/2024,9/1/2025,Farming & Supply Chain,Granted,Group Of Small Farms,Latin America,Colombia
RA_00007942105,TROPICAL FARM MANAGEMENT ESTATES- KENYA,Coffee,RALI23-018916,4/1/2024,3/31/2025,Farming,Granted,Multi Farm,Africa,Kenya
